,TTCL_dot_dot,TTCD_dot_dot,TBCL_dot_dot,TBCD_dot_dot,LA_dot_dot,LPRO_dot_dot,jaw,tongue,shape,apex,lip_ht,lip_pr,jaw_dot,tongue_dot,shape_dot,apex_dot,lip_ht_dot,lip_pr_dot
10,1000.0000000000853,-36733.09702903553,585000.0000000001,-1676.3755540719317,13160.32409667967,17078.852653503418,-1.6288514137268069,0.6763801574707031,-0.053169764578342445,1.9771862030029297,-0.7970259189605711,1.4405605792999268,-35.40818691253662,-45.92629373073578,22.951234132051468,-14.078450202941895,-16.504007577896118,-36.92699670791624
11,-1999.9999999999573,1709.0637506933604,0.0,-3679.2352172319197,44067.668914795024,-4117.2504425049,-2.978670597076416,0.13542625308036801,1.76092791557312,-2.6267158985137935,0.8674256801605223,0.513323962688446,-8.181595802307129,-2.5107085704803467,-1.17722749710083,-17.70608425140381,-40.46125411987305,11.403429508209223
12,2000.0000000000284,7045.451537512105,0.0,-27191.31179387972,-12763.97705078118,-1564.3119812011719,-0.11395654082298277,-0.7651351094245911,-2.7370665073394767,-0.9330663084983823,-0.06156937032938005,8.198432624340059e-05,29.326227307319645,18.97985339164734,-10.344624519348189,5.726808309555054,-10.177277028560638,4.73086554557085
13,7000.000000000028,-38128.98544304819,-2999.9999999999714,-7235.990711165386,-14650.630950927805,7064.294815063406,0.948868691921234,2.274404287338257,0.08311767876148224,-1.4371232986450195,1.2920082807540891,-1.1819965839385986,-24.747318029403687,10.148239135742188,14.72292821854353,-3.486919403076194,23.06253910064695,25.0784754753113
14,3999.999999999986,403.24389358602275,0.0,3270.5747804260454,13643.360137939382,-6353.998184204102,-2.5711789131164546,-0.5614023804664612,-2.211376190185547,-1.5638951063156126,3.3510665893554688,-0.7389252781867982,-32.94944763183598,25.63929557800293,-38.124096393585205,-19.4659829139709,-1.6579627990723544,4.521536827087402
15,10000.0,74052.0152535651,0.0,-19290.64924249566,48654.937744140625,-14051.079750061044,-1.569440960884094,2.4290530681610107,-0.5011292099952698,0.013171076774597168,-1.4196678400039675,-2.9980056285858154,23.618388175964398,-9.72826480865483,7.363909482955938,38.60550820827484,6.929290294647217,32.693648338317914
16,0.0,-1409.8891591184426,-5000.0,-9406.596377109758,-59923.55346679694,23126.935958862323,-1.275603413581848,-1.778749108314514,1.107091188430786,-3.1897122859954834,0.6864409446716307,-0.13270002603530884,40.69325923919678,13.985502719879127,18.927109241485617,-2.642750740051314,19.411665201187123,-20.285621285438534
17,-2000.0000000000284,21962.37637398859,528999.9999999997,-14918.320220804588,21988.96408081051,3162.4555587767845,-0.9163270592689512,1.9406493902206416,0.6700950860977172,1.0998960733413696,-0.37110197544097906,-0.3568412661552429,-17.72647500038147,-7.486426830291726,10.677742958068848,5.991125106811546,5.0618201494217026,-15.436193346977229
18,2000.0000000000284,-1655.0086787463413,-2000.0000000004547,6369.42717470119,8068.180084228516,-13928.651809692383,-2.247375011444092,2.9943363666534424,2.003722190856933,1.8620314598083496,1.2733372449874878,2.176859140396118,-21.31209373474121,-7.462072372436479,-3.121340274810769,13.16297054290767,9.931957721710226,23.94341230392456
19,-2000.0000000000284,47254.09774851997,9000.000000000056,-9980.895561770281,-24308.87222290032,1062.512397766042,-0.8640285134315489,1.0444252490997314,0.8193629980087281,2.046335935592652,0.9300923347473145,2.8757824897766113,10.29917597770692,-11.805242300033536,-12.31393218040464,-21.834671497345038,-0.6441712379455566,2.136158943176314
20,152000.00000000003,71797.75512391885,0.0,135209.93955036896,-68315.31524658189,28270.602226257324,-2.479536771774292,2.0254483222961426,-2.6390526294708248,-0.016564413905143738,0.7647067904472351,-0.13672277331352234,7.321381568908691,5.749344825744629,21.400475502014203,37.6633420586586,22.817063331603983,-13.357654213905343
21,4999.999999999929,3464.6565112707603,-999.9999999999432,-2645.374901143728,-45104.12216186545,9145.498275756836,-2.2452216148376465,0.7642346024513244,1.3816165924072263,-1.6510779857635496,2.999178647994995,0.33824318647384644,-1.91259384155269,16.034936904907216,-18.587613105773904,15.663766860961914,16.26870632171631,4.66106832027435
22,-1999.9999999999573,73309.85428022615,524999.9999999998,-22979.60480844798,2737.140655517507,-2180.2902221679688,-1.825111389160156,2.305448293685913,1.5617828369140625,1.806131720542908,1.3652160167694092,2.6281247138977046,24.933552742004395,-16.634607315063477,23.149442672729492,12.99514770507819,17.559266090393045,-24.65910911560063
23,121999.99999999985,-6809.150839241408,-2999.9999999999714,-36340.87294232122,65392.30346679685,-4579.949378967285,-1.065126299858093,1.8318505287170408,0.8739068508148193,1.1152350902557373,-0.7431548833847046,0.026563791558146477,1.6780555248260387,-12.07201480865474,-29.694342613220236,10.562002658843994,-36.56881451606749,-14.28278237581253
24,-5999.999999999943,9495.018308713163,5000.0,-24730.273195027905,7045.459747314418,11056.876182556187,-0.06254507601261138,0.9338133931159972,-0.3900166153907776,-0.5890750885009765,1.1951165199279783,1.5530359745025637,34.55265462398528,-37.183344364166246,-24.821352958679192,-34.71222519874571,-4.109501838684082,-20.999252796173074
25,-12000.000000000027,3039.8000965188744,2999.9999999999714,9205.989470974657,-19035.816192626844,2106.285095214879,2.567367315292359,0.8967949151992796,2.1952216625213623,-1.9232511520385744,1.270399570465088,-1.4759231805801392,15.212345123291016,-21.053308248519897,2.8455018997192383,-8.952248096466086,18.15187931060791,-7.665121555328347
26,-3000.0000000000427,37092.023526964615,8999.999999999915,-22312.558690634745,-7521.53396606447,-12490.952014923096,-1.5103635787963867,0.2402436286211014,0.04342517256736755,1.9901211261749268,-0.9506005048751834,1.4853839874267576,20.613551139831543,-21.33761048316956,-8.330972492694855,-3.241419792175293,4.907876253128052,16.185951232910156
27,3000.0000000000427,-38019.74751494946,-7999.999999999829,22812.721497864775,-46183.87222290032,-3331.9711685180846,-2.3558323383331294,0.8921790719032286,1.4383755922317505,-1.7097272872924802,2.6544375419616695,0.2998058497905731,-6.026911735534668,18.220460414886485,6.018590927124023,32.60241746902466,31.36160373687753,-8.434158563613902
28,-136999.99999999985,-297846.76271638984,-1008999.9999999998,100874.18655926049,183202.83889770502,46595.95489501952,-1.181888222694397,1.8927156925201412,-0.03732666373252869,-1.8399908542633057,-0.22310826182365415,-1.475019335746765,38.66338729858396,32.3153138160706,33.50970447063446,-21.600711345672586,-6.739819049835202,-24.352097511291504
29,0.0,-22601.071916717145,-5999.999999999943,-12975.70387299263,31353.092193603516,-1848.983764648384,-1.7242654561996462,-0.07373202592134476,3.35974669456482,-1.9837195873260496,-0.2316653728485108,-0.6355217099189759,-12.403047084808371,19.265988469123837,-12.29133605957018,-27.71487236022956,-15.74093103408813,-24.329787492752086
30,-2000.0000000000284,11172.356280585731,0.0,-7578.933040578599,24504.18472290039,11260.17570495609,-1.5890984535217283,3.185760498046875,-0.42483881115913397,-0.6705204248428344,-0.36114078760147084,-1.222678780555725,15.201508998870805,5.236458778381392,0.5493700504303201,-21.377277374267567,4.643821716308594,-21.141695976257303
31,-96999.99999999996,-357622.6369608738,-1032999.9999999998,-49783.79584027664,-329515.9339904784,96612.31040954587,-2.3083600997924805,0.5592966675758362,-0.1092025637626648,-1.98869264125824,2.3471543788909917,0.8130816221237183,-179.62633669376373,37.82652914524077,259.89347100257874,-413.49323987960815,299.1634666919708,-155.71960806846616
32,-1000.0000000000142,-50407.73917880045,-500999.99999999907,21641.504493227083,13510.704040527378,19278.84817123413,-2.07924222946167,2.636592864990234,1.9828552007675169,1.969551920890808,1.4480694532394407,2.178101062774658,-39.92927074432373,31.436467170715286,13.864827156066871,-22.472655773162842,-5.961894989013694,-41.27427339553833
33,-20000.0,58608.06624037901,17000.00000000003,5150.733091547295,-11267.757415771475,-7208.800315856951,-1.2300703525543213,-0.35928711295127863,0.9822213649749758,-1.9320682287216184,-1.0485001802444456,0.10015936195850371,0.24898052215573951,-25.062909722328186,9.307515621185303,-27.902185916900702,19.020020961761475,21.947292983531952
34,0.0,-2464.0653430044067,0.0,14851.282104894992,12450.790405273508,4473.710060119646,-0.6487072706222534,2.434134006500244,-1.2688469886779783,-0.30095562338829046,2.7698729038238525,1.8770555257797243,19.549131393432628,27.834248542785645,13.12110424041748,13.05912733078004,25.431251525878995,-9.38863754272461
35,-3999.999999999986,-71701.26637284936,0.0,44820.988672622625,27133.560180664062,-10.061264038095175,-2.889931917190552,0.15043672919273374,-1.6036486625671387,0.494787335395813,0.0648459792137146,-3.053698301315308,10.953760147094727,38.47286254167557,48.791182041168234,-9.823963046073908,-12.06527352333069,12.303662300109819
36,-12000.000000000027,-58036.728100415225,570000.0000000001,-7721.025180361174,26832.86666870112,-6069.17142868042,-0.3769116699695587,1.002776622772217,-0.6255050897598267,-0.801614224910736,-0.07834091782569884,2.3745250701904292,6.043624877929682,-15.360182523727428,21.440130472183228,-32.204848527908304,-15.89484214782715,-15.114355087280229
37,-263999.9999999999,-50059.4324528808,0.0,17450.694085483887,-6631.08825683592,22164.011001586772,-2.6468729972839355,0.059655871242284775,-0.6088646650314331,-0.08585237711668013,-0.6670476198196411,3.835584163665771,-1.5882015228271484,18.54153499007225,23.197078704833995,-20.76777666807175,-2.0771026611328125,-19.672226905822797
38,-204000.0,-166738.77549133453,-195000.00000000015,-36270.30939559237,-81920.14694213869,-32636.857032775828,-0.8176141381263732,-1.4128438234329224,0.4203293919563293,-2.678631067276001,-0.3068489134311676,0.6495324373245239,-303.7566304206848,-140.9097611904144,209.0331256389618,-158.7637305259704,21.871456503868096,183.605694770813
39,-1999.9999999999573,16012.102482406617,-5999.999999999943,-17446.0622641298,45815.65856933592,-8424.425125122087,-1.2815915346145628,0.014200508594512941,-1.1636934280395508,-3.8890235424041752,-0.10148432850837709,0.10509660840034483,23.333406448364236,-3.0946873128414154,-29.440915584564188,4.872035980224565,-37.17366755008697,-10.009780526161194
40,0.0,34337.63725344136,0.0,-31567.35188635689,21520.042419433576,-434.9946975707874,-2.101983070373535,0.0814964473247528,-1.1566368341445925,0.4737991690635681,0.06308801472187041,-3.1881797313690186,38.492274284362814,-38.616351783275604,-16.501188278198264,-4.89394068717956,-27.151961624622345,-14.672780036926225
41,-1999.9999999999573,-12606.629336336042,0.0,9180.201983423472,-24266.624450683805,-3685.1882934570226,-3.5532817840576163,0.20727141201496124,-2.92018461227417,-1.439422130584717,3.672540664672852,-0.42822006344795227,14.861845970153809,4.869234561920166,-14.632725715637207,-1.49306058883667,9.974718093872115,11.693960428237926
42,-7000.000000000028,25132.951301570825,8999.999999999773,6303.660434974816,-7707.786560058594,5979.013442993181,-0.8929908275604248,-0.047021716833114624,-0.988775849342346,-3.3187856674194327,-0.4898360967636108,0.38845327496528637,-34.788501262664795,-40.820424258708954,1.8068909645080677,16.299676895141644,8.65134596824646,-12.158118188381186
43,-6000.0000000000855,-27883.08789404777,0.0,-5657.204959230861,24593.544006347583,-10201.263427734339,-0.29078191518783564,2.6075570583343506,-0.4908998608589172,-0.38271051645278925,3.780774116516112,3.095548629760742,17.071199417114258,-18.29597949981685,31.971383094787598,-6.712177395820618,0.6221771240234375,39.551305770874066
44,0.0,-12240.482791745428,-6000.0000000000855,32382.077448291715,26031.017303466728,1168.084144592268,-1.8487477302551267,-1.2434438467025757,2.8560051918029785,-3.002016067504883,0.1588967740535736,0.1198287904262543,-7.890081405639671,-1.4930129051208496,33.954548835754395,-4.793667793273926,-15.723976492881777,17.818197607994083
45,1999.9999999999573,9489.389816097182,578000.0000000001,-9481.500023167264,-9679.412841796875,14905.285835266148,0.7753825783729554,0.8963298797607421,-0.8933677673339843,-0.5038593411445618,0.2343699932098389,2.1897616386413574,3.2196760177612305,17.90475845336912,-17.827552556991588,-27.322524785995483,-11.218023300170898,-5.287313461303755
46,-3000.0000000000427,-9700.779979874525,0.0,4337.91366137644,55338.09661865241,-1874.9237060546698,-1.3509548902511597,0.1767243295907974,-2.6090197563171382,-2.2179031372070312,-0.15078300237655642,-0.4221225380897522,5.559015274047852,23.29818606376648,0.7359027862548828,-27.67403125762935,-34.90079119801521,-3.83650064468386
47,0.0,-37596.43786132759,-20999.9999999998,-37218.83168774424,-11725.99792480458,11285.591125488298,-1.8853157758712769,-1.9082558155059812,0.9860026836395264,-2.2437362670898438,0.5728297829627991,-0.07778555899858472,-46.239912509918234,4.591012001037598,-20.42127251625063,-27.05533504486084,13.273340463638306,-17.54159778356552
48,0.0,-16731.830951695305,-19000.0000000002,4866.522537879465,57668.495178222634,-15172.815322876118,-0.8933449387550354,-1.464592695236206,2.282690048217773,-2.397161245346069,-0.15611816942691803,3.217043161392212,36.420649290084775,4.872119426727295,41.266250610351605,-31.902480125427246,-19.976569712162018,29.17637825012216
49,-3000.0000000000427,35998.64750235426,3999.9999999999145,5707.704564532037,-26262.950897216728,-4124.712944030762,-2.319340229034424,1.1653693914413452,1.676200866699219,-2.142359733581543,2.6025524139404292,-0.09277882426977155,29.700613021850586,-10.642349720001198,-1.0084986686706765,-9.642362594604492,17.046427726745605,0.9787783026695248
50,6000.000000000014,-64399.31475749845,-12999.99999999997,4419.405877285704,-23144.340515136682,5000.150203704905,-2.68748950958252,-0.051270276308059685,1.6212239265441895,1.8372914791107176,-0.27663674950599676,2.5118467807769775,-24.664592742919876,33.23051184415817,11.809682846069292,6.815683841705278,12.866480648517609,-3.946042060852095
51,-2000.0000000000284,-5726.19043172466,21000.000000000797,11344.312158250797,-49195.09887695311,-9671.020507812571,-0.5734300017356873,2.562672615051269,0.5224018692970276,-2.5876827239990234,-0.3447649776935577,3.0537557601928706,15.771406888961792,14.864301681518555,29.64097559452058,7.54175186157231,19.11800503730774,13.856744766235352
52,-133999.99999999997,41125.256078461854,904000.0,20084.19973639061,156757.35473632807,16993.999481201172,2.117605686187744,0.23272149264812464,-0.3207989335060121,-1.6542035341262817,-0.8720300197601318,0.1581806093454361,-27.84518003463743,-5.744484066963187,-17.19530522823333,26.1846661567688,-11.671346426010132,33.9124321937561
53,1999.9999999999573,35761.76507668421,0.0,-21739.688842089807,16944.78988647459,6743.4310913085665,-1.6611655950546267,2.712607145309448,-0.4044004678726196,-0.23733717203140256,-0.8990476727485656,-1.8130474090576167,-8.837401866912819,8.846592903137207,-29.770386219024658,-33.300617337226875,4.004615545272805,2.1545171737670676
54,8000.000000000043,-6921.888620237587,-4000.000000000057,-24819.679911009905,-61004.92477416992,13684.606552124058,-0.8292943239212035,0.09695531427860259,-0.749211847782135,-1.5220153331756592,2.2272870540618896,0.7009745836257935,11.842119693756104,-11.241374909877774,-9.995126724243153,-9.266805648803711,27.82514095306392,7.843965291976939
55,8999.999999999915,1631.3945367842564,-2000.0000000000284,6509.6225517850735,-40674.400329589895,3179.121017456055,0.11727908253669737,0.8520233035087585,1.7976649999618532,-2.845653533935547,0.30265092849731445,-2.4567551612854004,14.001066237688065,30.721044540405273,-12.393856048584006,11.427044868469283,22.940212488174435,-14.59643840789795
56,0.0,-36786.83679397863,-381999.9999999999,-7457.562346903473,-32882.49969482422,1366.8775558471502,-0.6975097656249999,-1.1282105445861816,1.708832025527954,-3.6992096900939937,0.13115215301513672,0.72039395570755,27.50800848007201,40.82061648368833,-23.45073223114018,0.9244203567505771,22.869721055030816,14.945030212402354
57,-7000.000000000028,46276.77881016322,9999.999999999858,4042.3961149706315,-24131.67953491218,-9584.283828735439,-1.0785359144210815,-0.18909344077110288,1.211575627326965,-1.3324351310729983,0.09140434116125107,0.4959680140018464,8.694154024124122,-26.413877308368683,39.96398448944092,33.49332809448242,11.89173310995102,18.207967281341556
58,91999.9999999996,-36633.646181015254,-16999.999999999887,-2944.755818011475,40862.65563964854,-16176.390647888238,-0.4861068427562713,0.1300221085548401,2.690835475921631,0.556382417678833,0.8178364634513856,0.6067212820053101,-5.912840366363525,21.9962015748024,-32.72979259490971,43.36527884006499,-7.5752556324004905,8.78521203994752
59,38000.000000000044,-1024.1738104809513,-196999.99999999988,-121099.79954759918,-99977.68402099612,12972.73635864256,-2.346229076385498,-0.537247359752655,0.902371346950531,1.5737428665161135,1.2023873329162595,-0.5950446128845215,-9.85574722290039,30.558288097381602,-14.805018901824928,22.40809202194216,34.553468227386496,19.36352849006653
60,0.0,-26974.398974118685,-201999.99999999988,-20132.469785062116,-39784.14535522461,1382.1125030517933,-1.643396019935608,-1.296578884124756,1.4634858369827273,-2.688924789428711,0.5759654641151428,2.344845533370972,19.227004051208517,42.32136011123657,-1.0117530822753684,-11.926913261413619,8.606719970703114,-3.7857294082642046
61,0.0,-16018.391824208782,-23000.000000000113,1368.2053412433434,-10508.251190185547,-17227.29206085205,-2.2846310138702393,-2.050640344619751,1.1664354801177979,-2.6524274349212646,0.7827813029289244,-0.06085680425167084,32.25941658020015,12.209451198577902,36.092472076416016,-23.592877388000442,4.295116662979137,25.94042271375656
62,2000.0000000000284,47740.92062237716,7999.999999999972,1575.684627657344,1345.4437255859716,-9919.04735565184,-2.090909719467163,0.4766889214515686,0.38106170296669006,0.286086767911911,-0.4274999797344208,-1.3847755193710327,4.547309875488237,-25.410783290863048,-22.701607644557946,10.641494393348705,-14.547497034072876,-11.801278591156027
63,-12000.000000000027,43770.07776737592,0.0,-36639.578881749345,11477.85186767571,-16399.95574951175,-1.7654078006744385,0.3973394632339478,-1.2098227739334106,-2.6536178588867183,2.851326465606689,1.8817176818847656,15.56584835052488,-17.75167584419251,28.28831672668459,16.58310890197754,-10.961198806762695,14.292490482330278
64,-14999.999999999858,35182.157880565755,193999.99999999974,2471.334674996193,22067.737579345594,-18303.203582763654,0.8251675367355346,-0.891083300113678,1.5336908102035522,-2.6036972999572754,0.4935550689697266,-2.4471836090087886,38.9769077301025,36.53461933135983,-4.593408107757568,31.50725364685054,7.792350649833679,42.383790016174316
65,-13000.000000000042,29819.08750416739,7999.999999999972,11976.784695653996,27543.926239013672,808.0482482910248,2.5447080135345455,1.5067481994628904,-0.6312126517295836,-2.6605987548828125,0.7812030315399171,-2.536105871200561,6.77247047424312,-20.219600200653076,24.72822666168213,-3.119921684265181,4.113519191741932,-19.839668273925824
66,4000.000000000057,13463.02735696412,0.0,7027.858897550736,24924.087524414095,-11381.602287292462,-2.0781753063201904,0.5565962195396422,-2.59022068977356,-2.4873433113098145,-0.608746588230133,-0.5038899183273315,7.066559791564941,4.938775300979597,-13.88061046600333,37.00561523437496,-24.795985221862782,12.500345706939697
67,1999.9999999999573,-40012.66963727762,0.0,6494.72597987371,-9448.814392089807,-973.0219841003062,-1.3630902767181394,1.122875928878784,-0.24217851459980005,2.557908058166504,-0.16698998212814334,1.5132321119308472,-47.58855104446409,-3.202772140502952,-24.38382804393768,-33.025145530700684,-11.6280123591423,-6.5873026847839355
68,-15000.0,-7380.825807341331,-432000.0,18078.533397814204,2918.910980224598,-6838.4408950804955,-0.39727237820625305,-0.380714476108551,-0.010660111904144287,0.3357900679111481,-1.0000295639038086,1.8836232423782349,5.013343691825872,-12.19641119241714,23.872822523117065,3.819251805543897,-15.482050180435202,-16.330087184905985
69,0.0,3625.060943269709,0.0,1908.4557938641558,-29968.738555908167,11566.925048828089,-1.7372837066650393,0.94041907787323,-2.924622535705567,0.5922794342041016,-0.855490207672119,-1.1152994632720947,-14.663374423980734,0.5519390106201172,-2.415895462036177,27.184441685676575,27.072107791900635,11.922883987426758
70,9999.999999999929,27644.07246490009,999.9999999999432,-29028.797139418235,35506.534576416016,5959.74922180174,-2.375612735748291,0.8664351701736449,1.1452279090881345,-1.7094095945358274,2.7225325107574467,0.1940440386533737,14.718484878540083,-41.69538617134094,-13.410985469818092,-7.9824447631835715,-9.761047363281294,-41.59560352563857
71,0.0,23163.687336733874,0.0,32494.11849437532,3130.4359436035334,-7302.427291870151,-0.04454173892736435,-0.6318090558052063,-2.3226897716522217,-0.7163311243057251,-0.08932412415742874,0.3335621654987335,11.454074084758757,-2.327430248260487,23.312592506408645,3.3604562282562256,-3.4114301204681396,-6.129702925682068
72,-131000.0,12678.390560271246,7999.999999999972,13226.3117943895,-10633.94546508789,783.5388183593394,-0.946345806121826,0.7389031648635864,-0.2470863163471222,-0.7151300311088562,0.7612021565437315,1.8667521476745603,27.633869647979736,-5.66754937171936,21.06590121984481,-3.062593936920166,35.41917204856871,-12.547159194946245
73,-7000.000000000028,15150.403084518444,0.0,-25066.953184078535,28566.360473633024,-5947.5660324096325,-1.7983306646347044,0.41429582238197327,-1.276242852210998,-2.489865064620972,2.4073188304901123,1.7478655576705933,-9.138774871826193,-32.202051579952226,19.210290908813477,-16.607689857482953,7.473921775817871,21.569716930389404
74,-6000.000000000014,-28316.793019784756,0.0,16497.90780296552,7238.769531250017,-5627.05993652349,-1.9408226013183596,0.36558848619461054,-1.5725363492965698,-1.6672927141189575,-0.3905341625213623,-1.1876275539398191,31.911873817443848,33.48013758659363,-0.7561206817626953,-18.079829216003418,27.496229112148285,38.84814977645876
75,-2000.0000000000284,31443.070568161736,528999.9999999998,10876.20185435311,-11528.301239013706,-12334.442138671804,-1.0223251581192017,2.2389955520629883,0.6594080924987793,-0.42146235704422,-0.5219161510467529,-1.1848877668380735,36.67867183685303,-19.757676124572754,28.071260452270508,4.647627472877497,-7.116371393203735,5.225479602813721
76,0.0,-61373.641338009715,0.0,45477.063480497876,-15236.09161376954,3391.194343566859,-1.7646079063415525,1.1025478839874268,-3.315582036972045,0.21902196109294889,-1.0498139858245847,-0.3548998832702637,9.408450126648015,23.01070690155027,-3.219485282897949,-15.987898409366602,-6.431740522384632,25.1049280166626
77,-7999.999999999972,-3071.270861450941,1999.9999999998863,-12327.769501941628,-8734.989166259715,268.2924270629613,0.5045824646949767,1.739390254020691,0.21564897894859314,-0.8267844915390015,0.5647400021553041,-1.3919342756271362,-6.1364918947219795,-5.070185661315918,17.84116476774215,-11.988097429275513,-24.30506944656372,-21.73861265182493
78,8999.999999999985,21797.59871978078,-1999.9999999998863,-5701.115090846684,25252.056121826172,-4490.208625793457,3.17956018447876,2.21887469291687,-1.10041344165802,-2.6407392024993896,0.9330481886863708,-3.4916355609893794,-4.153847694396928,30.002188682556195,-19.521427154540994,13.836169242858931,-25.20403265953063,-2.6613235473632812
79,-3000.0000000000427,-1255.8512750742068,8000.000000000966,-12092.777690007406,-12865.829467773463,-16632.509231567452,-0.3509594798088074,2.4811744689941406,0.34589079022407526,-2.7855100631713867,-0.6336610913276672,2.8144452571868896,12.881687283515925,-5.298352241516113,-3.8266181945800724,-31.200075149536175,-7.283961772918701,35.6315135955811
80,0.0,-59904.85590321075,0.0,21720.174597022087,5067.253112792961,-9314.489364624023,-1.3205924034118655,1.2571941614151,-3.2265465259552,-0.5741816759109497,-1.228642106056213,0.533850073814392,0.42940378189086914,32.0659399032593,34.210991859436035,-3.3027976751327457,-11.683487892150879,11.562824249267567
81,207999.99999999994,967.7043107107863,-607000.0,-113592.16618288367,-196259.9754333496,118189.525604248,-2.6111769676208496,0.4959892630577089,-1.7704992294311523,0.4537790417671204,1.3288109302520752,-0.6472982168197632,10.132360458373979,-46.56795561313628,5.058348178863548,-13.360744714736944,20.93515396118164,28.54994535446169
82,-17999.99999999997,36893.83228148934,31000.000000000084,16558.9697558036,22820.091247558594,7767.748832702654,-1.6774837970733643,-2.497300863265991,0.1598748117685318,-1.9744576215744016,0.04195671901106834,0.27342998981475836,18.926942348480267,8.35888385772705,-25.938002765178673,14.577531814575172,-9.349406138062479,-36.94115132093429
83,210000.0,11388.524267981824,-225000.00000000015,-91277.73530965693,275437.9272460937,-108696.26998901374,-1.5081902742385864,-0.5127870440483092,-0.29970225691795344,0.6157478094100952,-1.2087067365646362,1.9229071140289304,24.217224121093793,3.430101275444036,-3.2352626323699893,2.6938199996948353,-2.470576763153054,-43.7757134437561
84,0.0,-60778.975314313015,-12000.000000000171,16429.19879202734,52112.86544799805,9389.305114746128,-0.9468494653701784,-0.6693937182426452,2.6906421184539795,-0.5477756261825562,0.11996200680732727,0.3310644626617433,-35.78426837921141,17.745015025138855,38.845562934875446,-16.504544019699075,-44.97070014476776,-35.55843681097029
85,-6000.0000000000855,-66834.53632818775,21000.000000000226,45204.87112763312,13658.905029296875,-6851.923465728795,0.5730158686637878,3.747924566268921,-0.0897224321961403,0.34056174755096436,3.830153226852417,3.8506140708923335,-31.222784519195557,22.85883426666264,4.455894976854325,-1.7242386937141418,5.691289901733443,16.830611228942782
